"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES";"QT_SECOES_AGREGADAS";"QT_APTOS_TOT";"QT_SECOES_TOT";"QT_COMPARECIMENTO";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_BRANCOS";"QT_VOTOS_NULOS";"QT_VOTOS_LEGENDA";"QT_VOTOS_PENDENTES";"QT_VOTOS_ANULADOS";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24570";"JABOATÃO DOS GUARARAPES";"147";"5";"Senador";"116406";"304";"1";"116406";"304";"93822";"22584";"N";"92993";"26466";"68185";"0";"0";"0";"16:14:26";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24899";"NAZARÉ DA MATA";"23";"5";"Senador";"24043";"71";"6";"24043";"71";"20244";"3799";"N";"22297";"5861";"12330";"0";"0";"0";"16:14:16";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24732";"LAGOA DOS GATOS";"86";"3";"Governador";"12274";"38";"3";"12274";"38";"8511";"3763";"N";"6352";"418";"1741";"0";"0";"0";"16:14:20";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25194";"PETROLÂNDIA";"70";"7";"Deputado Estadual";"23948";"78";"0";"23948";"78";"18696";"5252";"N";"15877";"660";"1056";"1103";"0";"0";"16:14:14";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23914";"CONDADO";"125";"7";"Deputado Estadual";"19692";"52";"1";"19692";"52";"14585";"5107";"N";"10556";"879";"2238";"912";"0";"0";"16:14:08";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"26271";"VITÓRIA DE SANTO ANTÃO";"18";"6";"Deputado Federal";"73492";"227";"42";"73492";"227";"64382";"9110";"N";"49670";"3499";"8391";"2822";"0";"0";"16:14:13";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25178";"PESQUEIRA";"55";"6";"Deputado Federal";"50174";"163";"6";"50174";"163";"35958";"14216";"N";"26957";"2358";"4331";"2312";"0";"0";"16:14:11";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"26271";"VITÓRIA DE SANTO ANTÃO";"18";"3";"Governador";"73492";"227";"42";"73492";"227";"64382";"9110";"N";"43257";"4539";"16586";"0";"0";"0";"16:14:13";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"26336";"ITAPISSUMA";"131";"5";"Senador";"17624";"54";"1";"17624";"54";"15292";"2332";"N";"18706";"3221";"8657";"0";"0";"0";"16:14:11";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24830";"MARAIAL";"43";"7";"Deputado Estadual";"9937";"38";"2";"9937";"38";"6207";"3730";"N";"4910";"277";"506";"514";"0";"0";"16:14:10";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23302";"JAQUEIRA";"43";"7";"Deputado Estadual";"9598";"26";"0";"9598";"26";"6411";"3187";"N";"5063";"283";"557";"508";"0";"0";"16:14:14";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24899";"NAZARÉ DA MATA";"23";"3";"Governador";"24043";"71";"6";"24043";"71";"20244";"3799";"N";"13998";"1641";"4605";"0";"0";"0";"16:14:16";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23132";"ALIANÇA";"125";"3";"Governador";"27316";"82";"17";"27316";"82";"20990";"6326";"N";"15585";"1148";"4257";"0";"0";"0";"16:14:10";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23850";"CEDRO";"76";"7";"Deputado Estadual";"9739";"26";"0";"9739";"26";"7105";"2634";"N";"5913";"261";"392";"539";"0";"0";"16:14:18";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"26077";"TORITAMA";"112";"6";"Deputado Federal";"30308";"78";"0";"30308";"78";"24392";"5916";"N";"18739";"2117";"2338";"1198";"0";"0";"16:14:14";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23434";"BOM JARDIM";"33";"6";"Deputado Federal";"27994";"104";"6";"27994";"104";"22835";"5159";"N";"17146";"1641";"2759";"1289";"0";"0";"16:14:25";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25410";"SALGADINHO";"88";"6";"Deputado Federal";"6753";"22";"0";"6753";"22";"4939";"1814";"N";"3961";"228";"405";"345";"0";"0";"16:14:15";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24198";"GARANHUNS";"56";"7";"Deputado Estadual";"88786";"269";"37";"88786";"269";"72131";"16655";"N";"54072";"5487";"7562";"5010";"0";"0";"16:14:16";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25950";"TACARATU";"89";"5";"Senador";"15451";"50";"10";"15451";"50";"12316";"3135";"N";"18129";"1972";"4531";"0";"0";"0";"16:14:15";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25313";"RECIFE";"3";"3";"Governador";"105622";"301";"10";"105622";"301";"92074";"13548";"N";"59889";"7567";"24618";"0";"0";"0";"16:14:09";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25313";"RECIFE";"2";"6";"Deputado Federal";"105908";"305";"0";"105908";"305";"92147";"13761";"N";"66443";"6786";"14202";"4716";"0";"0";"16:14:09";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25275";"PRIMAVERA";"31";"5";"Senador";"11115";"32";"0";"11115";"32";"8473";"2642";"N";"10564";"2041";"4341";"0";"0";"0";"16:14:19";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23019";"AFOGADOS DA INGAZEIRA";"66";"7";"Deputado Estadual";"27279";"98";"5";"27279";"98";"20567";"6712";"N";"15049";"1523";"2524";"1471";"0";"0";"16:14:13";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23752";"CAPOEIRAS";"130";"7";"Deputado Estadual";"15862";"45";"1";"15862";"45";"10676";"5186";"N";"7796";"913";"1064";"903";"0";"0";"16:14:09";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24457";"IPUBI";"133";"7";"Deputado Estadual";"22082";"61";"0";"22082";"61";"15632";"6450";"N";"12483";"671";"1127";"1351";"0";"0";"16:14:10";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"26034";"TERRA NOVA";"78";"3";"Governador";"7856";"26";"8";"7856";"26";"6581";"1275";"N";"5056";"264";"1261";"0";"0";"0";"16:14:11";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23752";"CAPOEIRAS";"130";"5";"Senador";"15862";"45";"1";"15862";"45";"10676";"5186";"N";"13754";"2634";"4964";"0";"0";"0";"16:14:09";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24910";"OLINDA";"100";"6";"Deputado Federal";"91630";"293";"12";"91630";"293";"82178";"9452";"N";"55467";"7054";"14736";"4921";"0";"0";"16:14:25";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25992";"TAQUARITINGA DO NORTE";"51";"7";"Deputado Estadual";"19568";"60";"3";"19568";"60";"15513";"4055";"N";"10903";"1219";"2605";"786";"0";"0";"16:14:53";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25771";"SERRA TALHADA";"71";"5";"Senador";"56666";"183";"1";"56666";"183";"45995";"10671";"N";"62551";"6894";"22545";"0";"0";"0";"16:14:19";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25135";"PAULISTA";"114";"6";"Deputado Federal";"75665";"218";"21";"75665";"218";"66180";"9485";"N";"47574";"4651";"10795";"3160";"0";"0";"16:14:54";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24570";"JABOATÃO DOS GUARARAPES";"118";"7";"Deputado Estadual";"116695";"321";"12";"116695";"321";"97063";"19632";"N";"72092";"5928";"13674";"5369";"0";"0";"16:14:26";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"26310";"ABREU E LIMA";"119";"6";"Deputado Federal";"81186";"224";"2";"81186";"224";"67099";"14087";"N";"47416";"4975";"10930";"3778";"0";"0";"16:14:09";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23531";"BUENOS AIRES";"23";"5";"Senador";"10454";"32";"0";"10454";"32";"8881";"1573";"N";"12472";"1346";"3944";"0";"0";"0";"16:14:53";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25712";"SÃO JOSÉ DO EGITO";"68";"6";"Deputado Federal";"21369";"73";"7";"21369";"73";"17467";"3902";"N";"13065";"1070";"2184";"1148";"0";"0";"16:14:25";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25550";"SANTA TEREZINHA";"99";"7";"Deputado Estadual";"7159";"27";"2";"7159";"27";"6045";"1114";"N";"4788";"209";"599";"449";"0";"0";"16:14:52";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25852";"MOREILÂNDIA";"79";"6";"Deputado Federal";"8902";"28";"8";"8902";"28";"6850";"2052";"N";"5466";"313";"533";"538";"0";"0";"16:14:23";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24597";"JATAÚBA";"54";"3";"Governador";"13948";"40";"0";"13948";"40";"10676";"3272";"N";"8603";"394";"1679";"0";"0";"0";"16:14:25";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"26298";"CAMARAGIBE";"127";"6";"Deputado Federal";"62561";"192";"3";"62561";"192";"56854";"5707";"N";"39755";"4513";"9414";"3172";"0";"0";"16:14:21";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23736";"CANHOTINHO";"116";"5";"Senador";"16169";"60";"3";"16169";"60";"12448";"3721";"N";"16392";"2531";"5973";"0";"0";"0";"16:14:11";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24210";"GLÓRIA DO GOITÁ";"21";"6";"Deputado Federal";"21397";"65";"0";"21397";"65";"17881";"3516";"N";"13734";"1071";"2188";"888";"0";"0";"16:14:07";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24791";"MACAPARANA";"90";"5";"Senador";"19203";"59";"25";"19203";"59";"14709";"4494";"N";"18122";"3004";"8292";"0";"0";"0";"16:14:15";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23817";"CARUARU";"41";"7";"Deputado Estadual";"21209";"70";"8";"21209";"70";"18030";"3179";"N";"13551";"1423";"1573";"1483";"0";"0";"16:14:15";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23477";"BREJÃO";"92";"5";"Senador";"8760";"34";"10";"8760";"34";"7283";"1477";"N";"10084";"1229";"3253";"0";"0";"0";"16:14:08";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23337";"BELO JARDIM";"45";"3";"Governador";"60174";"166";"17";"60174";"166";"44521";"15653";"N";"26954";"4039";"13528";"0";"0";"0";"16:14:11";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23078";"ÁGUA PRETA";"38";"3";"Governador";"23355";"62";"0";"23355";"62";"15605";"7750";"N";"11040";"1218";"3347";"0";"0";"0";"16:14:14";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25593";"SÃO BENTO DO UNA";"52";"7";"Deputado Estadual";"36174";"105";"5";"36174";"105";"25535";"10639";"N";"17844";"2006";"3779";"1906";"0";"0";"16:14:11";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24457";"IPUBI";"133";"6";"Deputado Federal";"22082";"61";"0";"22082";"61";"15632";"6450";"N";"12352";"745";"1233";"1302";"0";"0";"16:14:10";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25372";"RIO FORMOSO";"26";"3";"Governador";"16286";"53";"8";"16286";"53";"12472";"3814";"N";"9380";"533";"2559";"0";"0";"0";"16:14:53";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23094";"ÁGUAS BELAS";"64";"3";"Governador";"31738";"98";"12";"31738";"98";"22835";"8903";"N";"17112";"1139";"4584";"0";"0";"0";"16:14:19";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25992";"TAQUARITINGA DO NORTE";"51";"6";"Deputado Federal";"19568";"60";"3";"19568";"60";"15513";"4055";"N";"10629";"1352";"2852";"680";"0";"0";"16:14:53";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24317";"IBIMIRIM";"128";"5";"Senador";"20060";"63";"11";"20060";"63";"14556";"5504";"N";"22252";"2170";"4690";"0";"0";"0";"16:14:15";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24830";"MARAIAL";"43";"5";"Senador";"9937";"38";"2";"9937";"38";"6207";"3730";"N";"8563";"966";"2885";"0";"0";"0";"16:14:10";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24996";"PALMARES";"37";"3";"Governador";"39673";"121";"6";"39673";"121";"31203";"8470";"N";"20107";"2463";"8633";"0";"0";"0";"16:14:12";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24015";"CUSTÓDIA";"65";"6";"Deputado Federal";"26632";"81";"0";"26632";"81";"20051";"6581";"N";"15301";"1173";"2394";"1183";"0";"0";"16:14:14";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"26050";"TIMBAÚBA";"36";"3";"Governador";"41231";"131";"7";"41231";"131";"32706";"8525";"N";"21976";"2399";"8331";"0";"0";"0";"16:14:12";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25615";"SÃO CAITANO";"44";"5";"Senador";"29070";"93";"8";"29070";"93";"23710";"5360";"N";"24795";"6151";"16474";"0";"0";"0";"16:14:11";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23698";"CAMOCIM DE SÃO FÉLIX";"132";"3";"Governador";"13933";"44";"0";"13933";"44";"11368";"2565";"N";"7546";"764";"3058";"0";"0";"0";"16:14:53";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"26093";"TRACUNHAÉM";"23";"7";"Deputado Estadual";"10135";"30";"2";"10135";"30";"8650";"1485";"N";"6780";"522";"758";"590";"0";"0";"16:14:16";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24635";"JOAQUIM NABUCO";"38";"6";"Deputado Federal";"12682";"41";"0";"12682";"41";"9068";"3614";"N";"7425";"518";"678";"447";"0";"0";"16:14:18";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23558";"BUÍQUE";"60";"7";"Deputado Estadual";"38910";"111";"1";"38910";"111";"26735";"12175";"N";"19905";"1671";"2378";"2781";"0";"0";"16:14:20";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25577";"SÃO BENEDITO DO SUL";"47";"5";"Senador";"8553";"26";"0";"8553";"26";"5377";"3176";"N";"6696";"938";"3120";"0";"0";"0";"16:14:15";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"26018";"TEREZINHA";"61";"3";"Governador";"6202";"22";"0";"6202";"22";"4824";"1378";"N";"3711";"220";"893";"0";"0";"0";"16:14:15";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24678";"JUREMA";"94";"3";"Governador";"11259";"34";"0";"11259";"34";"8537";"2722";"N";"5774";"715";"2048";"0";"0";"0";"16:14:11";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23000";"QUIXABA";"98";"7";"Deputado Estadual";"5703";"20";"0";"5703";"20";"4692";"1011";"N";"3814";"177";"357";"344";"0";"0";"16:14:09";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25313";"RECIFE";"2";"7";"Deputado Estadual";"105908";"305";"0";"105908";"305";"92147";"13761";"N";"72097";"5220";"10435";"4395";"0";"0";"16:14:09";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25313";"RECIFE";"4";"7";"Deputado Estadual";"103036";"303";"30";"103036";"303";"89256";"13780";"N";"71030";"4545";"9036";"4645";"0";"0";"16:14:09";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25410";"SALGADINHO";"88";"7";"Deputado Estadual";"6753";"22";"0";"6753";"22";"4939";"1814";"N";"3994";"216";"351";"378";"0";"0";"16:14:15";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24910";"OLINDA";"100";"5";"Senador";"91630";"293";"12";"91630";"293";"82178";"9452";"N";"86832";"23062";"54462";"0";"0";"0";"16:14:25";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23183";"LAGOA GRANDE";"137";"3";"Governador";"19177";"59";"4";"19177";"59";"14687";"4490";"N";"11041";"598";"3048";"0";"0";"0";"16:14:20";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24996";"PALMARES";"37";"6";"Deputado Federal";"39673";"121";"6";"39673";"121";"31203";"8470";"N";"21882";"2320";"5101";"1900";"0";"0";"16:14:12";"07/11/2018"
